Gene.stable.ID	Gene.name	Gene.type	Gene.description	Chromosome.scaffold.name	SRR7586681	SRR7586682	SRR7586683	SRR7586684	SRR7586685	SRR7586686
ENSG00000137720	C11orf1	protein_coding	chromosome 11 open reading frame 1 [Source:HGNC Symbol;Acc:HGNC:1163]	11	14.2607281125545	11.4770690250249	20.4020435689972	14.7676941315936	16.1238560558446	14.6934645530374
ENSG00000137726	FXYD6	protein_coding	FXYD domain containing ion transport regulator 6 [Source:HGNC Symbol;Acc:HGNC:4030]	11	57.3972162542568	60.0029222711827	57.7352436267887	54.2791310900594	52.9147541280205	50.5707583696563
ENSG00000137727	ARHGAP20	protein_coding	Rho GTPase activating protein 20 [Source:HGNC Symbol;Acc:HGNC:18357]	11	12.7549369453904	10.8730127605499	8.04229933217732	11.782734679463	10.1553568528524	11.7187140607047
ENSG00000137747	TMPRSS13	protein_coding	transmembrane serine protease 13 [Source:HGNC Symbol;Acc:HGNC:29808]	11	1.41721521615449	0.604056264474994	2.03173877865532	1.41392816153556	1.5143953201622	2.34374281214093
ENSG00000137752	CASP1	protein_coding	caspase 1 [Source:HGNC Symbol;Acc:HGNC:1499]	11	0.442879755048278	0.805408352633325	3.72485442753476	3.45626883930914	0.534492465939601	6.49036471054412
ENSG00000137760	ALKBH8	protein_coding	alkB homolog 8, tRNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:25189]	11	6.55462037471451	4.12771780724579	8.29626667950923	6.51977985596951	9.17545399862982	12.8905854667751
ENSG00000137764	MAP2K5	protein_coding	mitogen-activated protein kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6845]	15	14.9693357206318	13.7926180388457	12.1904326719319	14.0607300508258	17.6382513760068	11.5384261520784
ENSG00000137766	UNC13C	protein_coding	unc-13 homolog C [Source:HGNC Symbol;Acc:HGNC:23149]	15	2.48012662827036	1.91284483750415	4.06347755731064	4.55599074272568	3.20695479563761	5.22834935016054
ENSG00000137767	SQOR	protein_coding	sulfide quinone oxidoreductase [Source:HGNC Symbol;Acc:HGNC:20390]	15	2.21439877524139	2.21487296974164	3.13226395042695	2.12089224230333	0.712656621252801	2.61417467508027
ENSG00000137770	CTDSPL2	protein_coding	CTD small phosphatase like 2 [Source:HGNC Symbol;Acc:HGNC:26936]	15	44.2879755048278	33.6257987224413	54.4336681114738	51.7654810251073	53.0038362056771	68.9601250495313
ENSG00000137776	SLTM	protein_coding	SAFB like transcription modulator [Source:HGNC Symbol;Acc:HGNC:20709]	15	39.1505703462678	45.9082761000995	39.5342504013348	39.5899885229956	43.0266435081379	54.4469484051202
ENSG00000137801	THBS1	protein_coding	thrombospondin 1 [Source:HGNC Symbol;Acc:HGNC:11785]	15	87.5130395975397	74.8023007508201	153.311622006033	240.210684331985	84.9843020843965	193.44892595594
ENSG00000137802	MAPKBP1	protein_coding	mitogen-activated protein kinase binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29536]	15	41.0992412684802	48.2238251139203	35.978707538688	38.8830244422278	32.6040404223157	34.1645586846698
ENSG00000137806	NDUFAF1	protein_coding	NADH:ubiquinone oxidoreductase complex assembly factor 1 [Source:HGNC Symbol;Acc:HGNC:18828]	15	11.0719938762069	11.1750408927874	5.92590477107802	7.77660488844556	12.7387371048938	7.0312284364228
ENSG00000137807	KIF23	protein_coding	kinesin family member 23 [Source:HGNC Symbol;Acc:HGNC:6392]	15	17.4494623489021	18.3230400224081	20.4866993514412	24.193881875164	21.5578627928972	29.8376488776404
ENSG00000137809	ITGA11	protein_coding	integrin subunit alpha 11 [Source:HGNC Symbol;Acc:HGNC:6136]	15	20.9925003892884	19.8331806835956	41.819956527322	45.9526652499056	18.8854004631992	45.522696928122
ENSG00000137812	KNL1	protein_coding	kinetochore scaffold 1 [Source:HGNC Symbol;Acc:HGNC:24054]	15	20.2838927812111	19.430476507279	24.042242214088	22.1515411973904	22.6268477247764	28.0347697913781
ENSG00000137814	HAUS2	protein_coding	HAUS augmin like complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:25530]	15	30.7358550003505	31.008221576383	30.3067701149419	28.3571147952409	28.6844290054253	29.4770730603879
ENSG00000137815	RTF1	protein_coding	RTF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:28996]	15	102.393799367162	107.622691120628	101.840906280098	109.972190341654	104.582359168849	110.877063805129
ENSG00000137817	PARP6	protein_coding	poly(ADP-ribose) polymerase family member 6 [Source:HGNC Symbol;Acc:HGNC:26921]	15	55.1828174790154	64.7346963429035	37.2485442753476	35.0339977802699	54.4291494481827	33.533551004478
ENSG00000137818	RPLP1	protein_coding	ribosomal protein lateral stalk subunit P1 [Source:HGNC Symbol;Acc:HGNC:10372]	15	430.036242151878	512.84376853927	464.844901399849	359.844717110799	554.625015489993	702.491835962088
ENSG00000137819	PAQR5	protein_coding	progestin and adipoQ receptor family member 5 [Source:HGNC Symbol;Acc:HGNC:29645]	15	4.25164564846347	4.53042198356245	2.87829660309504	5.26295482349346	3.83052933923381	3.87619003546385
ENSG00000137821	LRRC49	protein_coding	leucine rich repeat containing 49 [Source:HGNC Symbol;Acc:HGNC:25965]	15	25.1555700867422	18.4237160664873	14.984073492583	14.0607300508258	24.4084892779084	18.2992227255619
ENSG00000137822	TUBGCP4	protein_coding	tubulin gamma complex associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16691]	15	23.4726270175587	22.3500817855748	14.8147619276951	17.5955504546647	21.2015344822708	12.9807294210882
ENSG00000137824	RMDN3	protein_coding	regulator of microtubule dynamics 3 [Source:HGNC Symbol;Acc:HGNC:25550]	15	30.6472790493408	32.0149820171747	32.1691973287093	26.5504288110566	27.615444073546	31.0095202837108
ENSG00000137825	ITPKA	protein_coding	inositol-trisphosphate 3-kinase A [Source:HGNC Symbol;Acc:HGNC:6178]	15	2.30297472625104	2.81892923421664	4.4867564695305	2.67075319401161	2.1379698637584	4.41705376134253
ENSG00000137831	UACA	protein_coding	uveal autoantigen with coiled-coil domains and ankyrin repeats [Source:HGNC Symbol;Acc:HGNC:15947]	15	26.218481498858	20.7392650803081	35.894051756244	40.7682619909419	31.0896451021535	55.2582439939382
ENSG00000137834	SMAD6	protein_coding	SMAD family member 6 [Source:HGNC Symbol;Acc:HGNC:6772]	15	30.1158233432829	29.5987569592747	34.4549034546965	31.8919351990798	21.379698637584	28.8460653801961
ENSG00000137841	PLCB2	protein_coding	phospholipase C beta 2 [Source:HGNC Symbol;Acc:HGNC:9055]	15	8.06041154187866	6.84597099738326	19.2168626147816	18.3025145354325	7.66105867846761	20.3725336747635
ENSG00000137842	TMEM62	protein_coding	transmembrane protein 62 [Source:HGNC Symbol;Acc:HGNC:26269]	15	7.971835590869	8.55746374672908	7.1957415077376	8.56212053374309	8.73004361034682	8.20309984249327
ENSG00000137843	PAK6	protein_coding	p21 (RAC1) activated kinase 6 [Source:HGNC Symbol;Acc:HGNC:16061]	15	7.35180393380141	7.24867517369993	4.40210068708653	4.47743917819593	7.21564829018461	4.14662189840319
ENSG00000137845	ADAM10	protein_coding	ADAM metallopeptidase domain 10 [Source:HGNC Symbol;Acc:HGNC:188]	15	122.854844050392	94.1321012140199	167.703105021508	196.300359759853	144.669294114319	244.740835960101
ENSG00000137857	DUOX1	protein_coding	dual oxidase 1 [Source:HGNC Symbol;Acc:HGNC:3062]	15	6.82034822774348	8.85949187896658	5.50262585885816	5.49860951708272	7.03748413487141	3.5156142182114
ENSG00000137868	STRA6	protein_coding	stimulated by retinoic acid 6 [Source:HGNC Symbol;Acc:HGNC:30650]	15	68.5577860814734	76.6144695442451	109.713894047387	108.16550435747	65.0299166893181	99.2484936987372
ENSG00000137869	CYP19A1	protein_coding	cytochrome P450 family 19 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2594]	15	1.41721521615449	1.30878857302915	0.931213606883689	1.09972190341654	2.93970856266781	1.17187140607047
ENSG00000137872	SEMA6D	protein_coding	semaphorin 6D [Source:HGNC Symbol;Acc:HGNC:16770]	15	58.9915833724306	53.3583033619578	79.3224681500015	75.8022597712118	61.4666335830541	78.9661039782869
ENSG00000137876	RSL24D1	protein_coding	ribosomal L24 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18479]	15	79.0983242516224	53.9623596264328	83.7245688370881	91.9838820643409	99.7719269753922	111.868647302573
ENSG00000137877	SPTBN5	protein_coding	spectrin beta, non-erythrocytic 5 [Source:HGNC Symbol;Acc:HGNC:15680]	15	2.12582282423173	2.31554901382081	2.20105034354327	1.72813441965457	1.6034773978188	2.16345490351471
ENSG00000137880	GCHFR	protein_coding	GTP cyclohydrolase I feedback regulator [Source:HGNC Symbol;Acc:HGNC:4194]	15	1.94867092221242	2.81892923421664	2.20105034354327	2.67075319401161	1.5143953201622	0.991583497444241
ENSG00000137936	BCAR3	protein_coding	BCAR3 adaptor protein, NSP family member [Source:HGNC Symbol;Acc:HGNC:973]	1	30.5587030983312	30.8068694882247	39.1956272715589	33.8557243123236	26.72462329698	31.5503840095895
ENSG00000137941	TTLL7	protein_coding	tubulin tyrosine ligase like 7 [Source:HGNC Symbol;Acc:HGNC:26242]	1	17.6266142509215	16.1081670526665	11.5131864123802	11.3899768568142	22.0923552588368	13.3413052383407
ENSG00000137942	FNBP1L	protein_coding	formin binding protein 1 like [Source:HGNC Symbol;Acc:HGNC:20851]	1	66.8748430122899	70.9766110758118	60.5288844474398	59.3849827844934	88.7257493459738	86.6283400949014
ENSG00000137944	KYAT3	protein_coding	kynurenine aminotransferase 3 [Source:HGNC Symbol;Acc:HGNC:33238]	1	28.2557283720801	15.1014066118748	26.920538817183	30.7922132956632	30.5551526362139	35.7871498623058
ENSG00000137947	GTF2B	protein_coding	general transcription factor IIB [Source:HGNC Symbol;Acc:HGNC:4648]	1	20.1067408791918	14.9000545237165	24.2115537789759	26.2362225529375	24.1412430449386	31.7306719182157
ENSG00000137955	RABGGTB	protein_coding	Rab geranylgeranyltransferase subunit beta [Source:HGNC Symbol;Acc:HGNC:9796]	1	22.3211396544332	20.3365609039915	25.5660462980795	28.9069757469491	32.6040404223157	45.4325529738089
ENSG00000137959	IFI44L	protein_coding	interferon induced protein 44 like [Source:HGNC Symbol;Acc:HGNC:17817]	1	8.06041154187866	4.22839385132496	1.52380408399149	3.14206258119012	9.70994646456942	3.33532630958518
ENSG00000137960	GIPC2	protein_coding	GIPC PDZ domain containing family member 2 [Source:HGNC Symbol;Acc:HGNC:18177]	1	1.5943671181738	1.20811252894999	1.26983673665958	1.64958285512482	1.336231164849	3.06489444664584
ENSG00000137962	ARHGAP29	protein_coding	Rho GTPase activating protein 29 [Source:HGNC Symbol;Acc:HGNC:30207]	1	37.4676272770843	22.3500817855748	63.3225252680909	87.0351334989665	47.2135011579981	109.885480307685
ENSG00000137965	IFI44	protein_coding	interferon induced protein 44 [Source:HGNC Symbol;Acc:HGNC:16938]	1	1.68294306918346	0.302028132237497	0.931213606883689	1.02117033888679	1.5143953201622	1.35215931469669
ENSG00000137968	SLC44A5	protein_coding	solute carrier family 44 member 5 [Source:HGNC Symbol;Acc:HGNC:28524]	1	23.915506772607	17.2156035375373	11.7671537597121	14.6891425670638	23.606750578999	15.6850480504816
ENSG00000137970	RPL7P9	processed_pseudogene	ribosomal protein L7 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:37028]	1	1.06291141211587	0.906084396712491	1.52380408399149	1.96378911324383	2.3161340190716	2.97475049233272
ENSG00000137992	DBT	protein_coding	dihydrolipoamide branched chain transacylase E2 [Source:HGNC Symbol;Acc:HGNC:2698]	1	36.3161399139588	30.0014611355914	22.3491265652085	31.9704867636095	36.2564056062363	27.6741939741256
ENSG00000137996	RTCA	protein_coding	RNA 3'-terminal phosphate cyclase [Source:HGNC Symbol;Acc:HGNC:17981]	1	34.456044942756	25.2696870638706	27.8517524240667	35.5838587319782	31.3568913351233	42.2775145728499
ENSG00000138002	IFT172	protein_coding	intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391]	2	27.0156650579449	30.9075455323039	20.7406666987731	20.8947161649143	29.3080035490215	19.2908062230061
ENSG00000138018	SELENOI	protein_coding	selenoprotein I [Source:HGNC Symbol;Acc:HGNC:29361]	2	55.0942415280058	41.8812343369329	39.5342504013348	51.3727232024585	72.6909753677857	65.2642229226937
ENSG00000138028	CGREF1	protein_coding	cell growth regulator with EF-hand domain 1 [Source:HGNC Symbol;Acc:HGNC:16962]	2	4.25164564846347	4.32906989540412	1.69311564887944	1.64958285512482	3.20695479563761	2.52403072076716
ENSG00000138029	HADHB	protein_coding	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta [Source:HGNC Symbol;Acc:HGNC:4803]	2	81.0469951738348	74.6009486626618	91.4282450394895	91.5911242416921	88.013092724721	100.78094092206
ENSG00000138030	KHK	protein_coding	ketohexokinase [Source:HGNC Symbol;Acc:HGNC:6315]	2	4.07449374644416	5.63785846843328	3.8941659924227	2.35654693589259	3.83052933923381	3.5156142182114
ENSG00000138031	ADCY3	protein_coding	adenylate cyclase 3 [Source:HGNC Symbol;Acc:HGNC:234]	2	23.5612029685684	25.6723912401872	22.1798150003206	23.4869177943962	17.81641553132	21.0936853092684
ENSG00000138032	PPM1B	protein_coding	protein phosphatase, Mg2+/Mn2+ dependent 1B [Source:HGNC Symbol;Acc:HGNC:9276]	2	8.32613939490762	7.24867517369993	7.36505307262554	6.67688298502902	13.0059833378636	9.64540311150307
ENSG00000138035	PNPT1	protein_coding	polyribonucleotide nucleotidyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23166]	2	25.1555700867422	17.014251449379	28.8676218133944	27.8072538435326	24.1412430449386	34.0744147303567
ENSG00000138036	DYNC2LI1	protein_coding	dynein cytoplasmic 2 light intermediate chain 1 [Source:HGNC Symbol;Acc:HGNC:24595]	2	17.1837344958732	12.8865336421332	16.1692544467986	19.08803018073	19.152646696169	22.4458446239651
ENSG00000138050	THUMPD2	protein_coding	THUMP domain containing 2 [Source:HGNC Symbol;Acc:HGNC:14890]	2	7.44037988481107	5.83921055659161	6.94177416040568	7.22674393673729	8.55187945503362	7.0312284364228
ENSG00000138061	CYP1B1	protein_coding	cytochrome P450 family 1 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:2597]	2	126.840761845827	145.678235782553	192.845872407368	110.129293470714	160.34773978188	207.781814691725
ENSG00000138069	RAB1A	protein_coding	RAB1A, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9758]	2	88.5759510096556	56.8819649047286	106.073695402297	121.126512504879	111.88708953669	152.794002560726
ENSG00000138071	ACTR2	protein_coding	actin related protein 2 [Source:HGNC Symbol;Acc:HGNC:169]	2	139.772850693236	103.192945181145	126.81436210107	156.317613414209	183.509079972596	189.122016148911
ENSG00000138073	PREB	protein_coding	prolactin regulatory element binding [Source:HGNC Symbol;Acc:HGNC:9356]	2	54.0313301158899	57.1839930369661	53.92573341681	45.3242527336675	44.2737925953303	43.5395299332335
ENSG00000138074	SLC5A6	protein_coding	solute carrier family 5 member 6 [Source:HGNC Symbol;Acc:HGNC:11041]	2	109.834179251973	97.857114844949	82.5393878828725	101.88137919509	93.2689353064604	83.5634456482556
ENSG00000138078	PREPL	protein_coding	prolyl endopeptidase like [Source:HGNC Symbol;Acc:HGNC:30228]	2	79.3640521046514	53.3583033619578	59.2590477107802	75.723708206682	86.5877794822154	75.7209216230148
ENSG00000138080	EMILIN1	protein_coding	elastin microfibril interfacer 1 [Source:HGNC Symbol;Acc:HGNC:19880]	2	110.808514713079	103.696325401541	198.602465613558	183.967764128682	88.5475851906606	190.564319417921
ENSG00000138081	FBXO11	protein_coding	F-box protein 11 [Source:HGNC Symbol;Acc:HGNC:13590]	2	44.7308552598761	34.9345872954705	48.1691402106199	49.4089340892147	50.0641276430093	46.1537046083138
ENSG00000138083	SIX3	protein_coding	SIX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:10889]	2	12.4006331413518	19.5311525513581	9.22748028639292	5.96991890426124	12.916901260207	5.76921307603922
ENSG00000138085	ATRAID	protein_coding	all-trans retinoic acid induced differentiation factor [Source:HGNC Symbol;Acc:HGNC:24090]	2	86.9815838914817	85.8766655995283	117.332914467345	97.4824915814236	80.7974444345363	86.9889159121539
ENSG00000138092	CENPO	protein_coding	centromere protein O [Source:HGNC Symbol;Acc:HGNC:28152]	2	17.7151902019311	15.3027587000332	17.947025878122	19.9520973905573	20.3997957833614	19.200662268693
ENSG00000138095	LRPPRC	protein_coding	leucine rich pentatricopeptide repeat containing [Source:HGNC Symbol;Acc:HGNC:15714]	2	165.725604339066	125.240998834482	150.433325402938	167.079177754785	162.931120033922	185.245826113447
ENSG00000138101	DTNB	protein_coding	dystrobrevin beta [Source:HGNC Symbol;Acc:HGNC:3058]	2	18.512373761018	22.7527859618914	17.1004680536823	14.0607300508258	19.8653033174218	12.3497217408965
ENSG00000138107	ACTR1A	protein_coding	actin related protein 1A [Source:HGNC Symbol;Acc:HGNC:167]	10	179.189148892533	199.03653914451	169.057597540612	161.423465108643	152.864845258726	129.176286530691
ENSG00000138111	MFSD13A	protein_coding	major facilitator superfamily domain containing 13A [Source:HGNC Symbol;Acc:HGNC:26196]	10	4.51737350149243	5.93988660067077	4.65606803441845	4.71309387178519	3.11787271798101	3.15503840095895
ENSG00000138119	MYOF	protein_coding	myoferlin [Source:HGNC Symbol;Acc:HGNC:3656]	10	61.205982147672	49.3312615987912	102.433496757206	156.946025930447	64.0500138350955	152.433426743474
ENSG00000138131	LOXL4	protein_coding	lysyl oxidase like 4 [Source:HGNC Symbol;Acc:HGNC:17171]	10	9.12332295399452	6.34259077698744	19.0475510498936	16.2601738576589	6.85931997955821	17.8485029539963
ENSG00000138134	STAMBPL1	protein_coding	STAM binding protein like 1 [Source:HGNC Symbol;Acc:HGNC:24105]	10	5.04882920755037	3.02028132237497	2.62432925576312	3.6919235328984	4.36502180517341	6.21993284760479
ENSG00000138136	LBX1	protein_coding	ladybird homeobox 1 [Source:HGNC Symbol;Acc:HGNC:16960]	10	2.21439877524139	7.65137935001659	2.20105034354327	0.706964080767778	2.0488877861018	0.991583497444241
ENSG00000138138	ATAD1	protein_coding	ATPase family AAA domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25903]	10	62.6231973638265	41.3778541165371	36.4019864509079	41.3181229426501	69.3058564168349	51.922917684353
ENSG00000138160	KIF11	protein_coding	kinesin family member 11 [Source:HGNC Symbol;Acc:HGNC:6388]	10	36.3161399139588	27.4845600336122	41.1427102677703	37.3119931516327	37.9489650817117	46.7847122885056
ENSG00000138162	TACC2	protein_coding	transforming acidic coiled-coil containing protein 2 [Source:HGNC Symbol;Acc:HGNC:11523]	10	75.8210140642652	91.8165522001991	46.7299919090724	45.4028042981973	72.3346470571593	36.4181575424976
ENSG00000138166	DUSP5	protein_coding	dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]	10	6.20031657067589	7.75205539409576	15.6613197521348	14.2178331798853	6.94840205721481	19.0203743600668
ENSG00000138172	CALHM2	protein_coding	calcium homeostasis modulator family member 2 [Source:HGNC Symbol;Acc:HGNC:23493]	10	2.12582282423173	3.02028132237497	7.61902041995746	5.73426421067198	1.6034773978188	5.76921307603922
ENSG00000138175	ARL3	protein_coding	ADP ribosylation factor like GTPase 3 [Source:HGNC Symbol;Acc:HGNC:694]	10	50.0454123204554	52.1501908330078	49.0156980350596	45.2457011691378	55.1418060694355	45.2522650651826
ENSG00000138180	CEP55	protein_coding	centrosomal protein 55 [Source:HGNC Symbol;Acc:HGNC:1161]	10	9.47762675803314	7.85273143817492	9.56610341616881	11.1543221632249	8.81912568800342	12.8905854667751
ENSG00000138182	KIF20B	protein_coding	kinesin family member 20B [Source:HGNC Symbol;Acc:HGNC:7212]	10	16.1208230837573	11.7790971572624	19.9787646567773	19.08803018073	21.7360269482104	26.0516027964896
ENSG00000138185	ENTPD1	protein_coding	ectonucleoside triphosphate diphosphohydrolase 1 [Source:HGNC Symbol;Acc:HGNC:3363]	10	10.4519622191394	7.55070330593742	14.3914830154752	15.6317613414209	11.8479163283278	16.2259117763603
ENSG00000138190	EXOC6	protein_coding	exocyst complex component 6 [Source:HGNC Symbol;Acc:HGNC:23196]	10	19.0438294670759	14.2959982592415	13.7142367559234	17.2813441965457	20.8452061716444	14.3328887357849
ENSG00000138193	PLCE1	protein_coding	phospholipase C epsilon 1 [Source:HGNC Symbol;Acc:HGNC:17175]	10	21.7011079973656	16.6115472730623	22.0951592178766	27.8072538435326	26.3682949863536	26.0516027964896
ENSG00000138207	RBP4	protein_coding	retinol binding protein 4 [Source:HGNC Symbol;Acc:HGNC:9922]	10	22.0554118014042	25.9744193724247	55.5341932832455	40.2184010392336	28.3281006947988	55.7089637655037
ENSG00000138231	DBR1	protein_coding	debranching RNA lariats 1 [Source:HGNC Symbol;Acc:HGNC:15594]	3	13.9064243085159	10.6716606723916	15.4920081872468	16.8100348093672	16.8365126770974	21.0035413549553
ENSG00000138246	DNAJC13	protein_coding	DnaJ heat shock protein family (Hsp40) member C13 [Source:HGNC Symbol;Acc:HGNC:30343]	3	40.124905807374	34.3305310309955	59.7669824054441	67.7900001891769	48.9060606334735	87.5297796380326
ENSG00000138279	ANXA7	protein_coding	annexin A7 [Source:HGNC Symbol;Acc:HGNC:545]	10	37.4676272770843	39.5656853231121	52.4865851152625	50.587207557161	41.4231661103191	56.9709791258873
ENSG00000138286	FAM149B1	protein_coding	family with sequence similarity 149 member B1 [Source:HGNC Symbol;Acc:HGNC:29162]	10	18.1580699569794	16.3095191408248	16.3385660116865	20.8161646003846	24.4084892779084	20.6429655377028
ENSG00000138303	ASCC1	protein_coding	activating signal cointegrator 1 complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24268]	10	19.0438294670759	17.7189837579332	18.7089279201178	20.2663036486763	22.6268477247764	23.2571402127831
ENSG00000138308	PLA2G12B	protein_coding	phospholipase A2 group XIIB [Source:HGNC Symbol;Acc:HGNC:18555]	10	2.03724687322208	2.51690110197914	4.74072381686242	3.29916571024963	2.4052160967282	5.13820539584743
ENSG00000138316	ADAMTS14	protein_coding	ADAM metallopeptidase with thrombospondin type 1 motif 14 [Source:HGNC Symbol;Acc:HGNC:14899]	10	1.41721521615449	1.30878857302915	1.43914830154752	2.19944380683309	1.0689849318792	1.71273513194914
ENSG00000138326	RPS24	protein_coding	ribosomal protein S24 [Source:HGNC Symbol;Acc:HGNC:10411]	10	865.387041364335	731.914840455534	991.657835548685	1045.05001450384	962.531849079565	1256.78701103342
ENSG00000138336	TET1	protein_coding	tet methylcytosine dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:29484]	10	121.171900981209	93.0246647291491	100.655725325882	110.600602857892	132.554131553021	118.088580150178
ENSG00000138346	DNA2	protein_coding	DNA replication helicase/nuclease 2 [Source:HGNC Symbol;Acc:HGNC:2939]	10	22.8525953604911	16.7122233171415	20.5713551338851	18.3025145354325	21.0233703269576	18.2090787712488
ENSG00000138356	AOX1	protein_coding	aldehyde oxidase 1 [Source:HGNC Symbol;Acc:HGNC:553]	2	0.7971835590869	1.10743648487082	2.03173877865532	1.49247972606531	1.1580670095358	3.5156142182114
ENSG00000138363	ATIC	protein_coding	5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:794]	2	55.7142731850733	59.1975139185494	41.5659891799901	39.9041947811146	61.1103052724277	28.4854895629437
ENSG00000138375	SMARCAL1	protein_coding	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a like 1 [Source:HGNC Symbol;Acc:HGNC:11102]	2	31.3558866574181	29.3974048711164	21.1639456109929	22.6228505845689	24.3194072002518	18.2992227255619
ENSG00000138376	BARD1	protein_coding	BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:HGNC:952]	2	30.2043992942925	21.5446734329415	26.835883034739	29.8495945213062	31.9804658787195	31.2799521466502
ENSG00000138378	STAT4	protein_coding	signal transducer and activator of transcription 4 [Source:HGNC Symbol;Acc:HGNC:11365]	2	1.50579116716414	1.30878857302915	1.43914830154752	1.57103129059506	0.801738698909401	0.991583497444241
ENSG00000138380	CARF	protein_coding	calcium responsive transcription factor [Source:HGNC Symbol;Acc:HGNC:14435]	2	17.0065825938539	12.5845055098957	10.9205959352724	12.3325956311712	15.8566098228748	12.1694338322702
ENSG00000138381	ASNSD1	protein_coding	asparagine synthetase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:24910]	2	22.7640194094815	10.8730127605499	19.8941088743334	22.1515411973904	19.9543853950784	30.7390884207715
ENSG00000138382	METTL5	protein_coding	methyltransferase like 5 [Source:HGNC Symbol;Acc:HGNC:25006]	2	13.109240749429	12.6851815539749	12.4444000192638	16.1030707285994	19.598057084452	16.4963436392996
ENSG00000138385	SSB	protein_coding	small RNA binding exonuclease protection factor La [Source:HGNC Symbol;Acc:HGNC:11316]	2	34.190317089727	38.0555446619246	58.3278341038965	48.9376247020362	44.4519567506435	73.7377546281263
ENSG00000138386	NAB1	protein_coding	NGFI-A binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7626]	2	27.3699688619836	26.8805037691372	33.100410935593	30.4780070375442	41.0668377996927	39.5731959434565
ENSG00000138395	CDK15	protein_coding	cyclin dependent kinase 15 [Source:HGNC Symbol;Acc:HGNC:14434]	2	2.56870257928001	0.70473230855416	2.7089850382071	3.06351101666037	2.85062648501121	3.60575817252451
ENSG00000138398	PPIG	protein_coding	peptidylprolyl isomerase G [Source:HGNC Symbol;Acc:HGNC:14650]	2	32.5959499715532	32.0149820171747	46.6453361266284	43.9888761366617	49.9750455653527	64.2726394252495
ENSG00000138399	FASTKD1	protein_coding	FAST kinase domains 1 [Source:HGNC Symbol;Acc:HGNC:26150]	2	17.4494623489021	11.4770690250249	13.3756136261475	14.9247972606531	21.825109025867	17.7583589996832
ENSG00000138400	MDH1B	protein_coding	malate dehydrogenase 1B [Source:HGNC Symbol;Acc:HGNC:17836]	2	3.63161399139588	2.81892923421664	1.43914830154752	2.35654693589259	2.5833802520414	2.70431862939339
ENSG00000138411	HECW2	protein_coding	HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:29853]	2	17.2723104468828	16.8128993612207	17.6930585307901	15.6317613414209	19.152646696169	14.3328887357849
ENSG00000138413	IDH1	protein_coding	isocitrate dehydrogenase (NADP(+)) 1, cytosolic [Source:HGNC Symbol;Acc:HGNC:5382]	2	127.460793502894	96.4476502278407	178.031110479673	208.475852261965	129.792587145666	273.406613431671
ENSG00000138430	OLA1	protein_coding	Obg like ATPase 1 [Source:HGNC Symbol;Acc:HGNC:28833]	2	67.4062987183479	50.9420783040578	64.0844273100866	67.7900001891769	86.1423690939324	84.4648851913867
ENSG00000138433	CIR1	protein_coding	corepressor interacting with RBPJ, 1 [Source:HGNC Symbol;Acc:HGNC:24217]	2	11.5148736312552	10.0676044079166	15.9999428819107	16.4958285512482	14.253132425056	23.6177160300356
ENSG00000138434	ITPRID2	protein_coding	ITPR interacting domain containing 2 [Source:HGNC Symbol;Acc:HGNC:11319]	2	75.6438621622458	61.7144150205285	102.348840974762	120.576651553171	79.6393774250005	143.689463175102
ENSG00000138435	CHRNA1	protein_coding	cholinergic receptor nicotinic alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:1955]	2	0.265727853028967	1.20811252894999	1.94708299621135	2.74930475854136	1.2471490871924	0.721151634504903
ENSG00000138439	FAM117B	protein_coding	family with sequence similarity 117 member B [Source:HGNC Symbol;Acc:HGNC:14440]	2	51.9055072916582	58.3921055659161	47.915172863288	52.1582388477561	63.5155213691559	48.6777353290809
